5939869	eng	Scientists had been hypothesizing the existence of black holes long before one was discovered.
5944081	hun	A rabbi beszállt egy fekete Mercedes-be és kinézett a hátsó ablakon.
5944082	hun	A fogorvos beült a fehér Lexusába és idegesen nézett körül.
5946695	eng	There are no common properties shared by all games.
5948328	hun	Ez a dolog a közös jövőnket érinti, úgyhogy légy szíves ne csak azt mondd, hogy én rád bízom, szívem!
5952033	eng	Britain and America are two countries divided by a common language.
5953401	eng	Indeed, in many respects, she was quite English, and was an excellent example of the fact that we have really everything in common with America nowadays, except, of course, language.
5953586	eng	It's a common idiom.
5961131	eng	"What's the purpose of your staying?" "It is to participate in the voluntarism held by Giban village (That takes place here)"
5976659	eng	There's a white vase, with colourful flowers, standing on the table.
5978989	eng	It is a common misconception that malnutrition means not getting enough food.
5991272	eng	It's a village in the middle of nowhere.
6005515	eng	Are bear attacks common around here?
6005618	hun	- [...] Rabszolgaszállító hajókon a fekete afrikaiakat az ígéret földjére szállították. - Várjál csak! Egy ember bőrszínét nem mondhatod ki, az nem korrekt. - Mi van!? Elment az eszed!? - Nem. Mondjál más szót helyette. - Nem mondhatom ki, hogy fehérember? Mondjak hóembert? Ki volt az az idióta, aki kitalálta ezt a hülyeséget?
6007748	eng	I like her black clothes.
6008871	eng	You look white as a ghost.
6008872	eng	You look as white as a ghost.
6029397	eng	Our village is Catholic, but the neighbouring village is Evangelist.
6030614	eng	The invasion of Anglicisms had not yet started in 1945, a common assumption to the contrary.
6038909	hun	A cukor fehér méreg.
6038920	hun	A só fehér méreg.
6044010	eng	Layla was far removed from the concerns of common people.
6049623	eng	Stop looking for a prince on a white horse; there's no such thing.
6051321	hun	- Ne legyél már ilyen! Az élet nem csak fehér és fekete. - Ja, létezik a szürkének számtalan árnyalata.
6055611	eng	The vocabulary presents several words which are common to the modern Iberian languages but have fallen into disuse in Italian.
6055639	eng	Tom's dog has black and white spots.
6060906	eng	It's a village
6060914	eng	What is the color of the black sea?
6063813	eng	SOV (subject-object-verb) is the most common word order for languages.
6063901	eng	This village is boring.
6067466	eng	Layla drove a black sedan.
6072527	hun	A borsó és a répa közös hozzávalói a levesnek.
6074195	hun	Egy fehér hajó úszott be a látómezőnkbe.
6075543	eng	Hydrogen is the most common element in the universe.
6086111	eng	Layla had a black eye.
6086113	eng	Sami gave Layla a black eye.
6086564	eng	Layla was angry with all white people.
6086565	eng	Layla hated white people.
6087501	eng	A man with white hair is like a house with snow on the roof. It is by no means clear that there is no fire in the stove.
6088197	eng	According to some reports, the explosion took place inside a black metal toolbox; according to others, inside a garbage can.
6092049	eng	I'm a black American and I'm proud of it.
6094024	eng	Tom drives a black sedan.
6101827	eng	She is really enchanting, and has black hair.
6104448	eng	The enthusiasm that occurs every time the white ball hits the net may seem mysterious or crazy, but it must be kept in mind that the miracle happens infrequently.
6107098	eng	Layla heard Jim talking about killing a black teacher.
6107145	eng	Layla still felt like the black sheep of the family.
6107165	eng	Layla began to develop a very deep-seated hatred towards white people.
6107400	eng	Layla had nothing in common with her parents.
6108127	eng	The village was destroyed by the dragon.
6108367	eng	I grew up in a small village not too far from here.
6108930	eng	I have a white dog and a black dog.
6110350	eng	He shook hands with a black person once; that proves he's not racist.
6110351	eng	How can he be racist when he shook hands with a black person once?
6113262	eng	He shook hands with a black person once, so he can't be racist.
6117652	eng	From under his thick brows sternly watched two black little eyes, which stung sharply.
6119971	eng	The gravitational waves were generated by the merger of two black holes.
6120335	eng	My color preferences are blue, red, and white in this order.
6124370	eng	Tom is wearing the black coat he bought last week.
6125516	eng	Tom is wearing a black coat today.
6128260	eng	The black hole is surrounded by a rotating disk of ionized gas.
6130160	hun	Csomó közös beszédtémánk van.
6143163	eng	The common facilities are centrally located.
6145299	hun	Nincs semmi más, ami összeköti őket, csak a gyerekek és a közös vagyon.
6145309	hun	Kár beléd ez a finom fehér bor.
6145648	eng	The village is rife with dirty shops selling cheapjack souvenirs.
6145952	eng	Tom was so old that even the oldest in the village knew him only as an old man.
6146170	eng	We have two dogs, one white and one black.
6146258	eng	The first and most common phrase used by everyone, probably including you, is "I don't know."
6149079	eng	Layla wore a black dress.
6149678	eng	Death is common to every age.
6162533	eng	Some people buy eclipse glasses that filter out all harmful ultraviolet and infrared light, as well as the majority of intense visible light. The safest way to view an eclipse, however, is to project its image through a pinhole made in a card onto another piece of white card.
6168058	eng	Airships are a common trope in steampunk works.
6172025	eng	There were white out conditions in the town; subsequently, the roads were impassable.
6172385	hun	Vannak margarétáink, fehér és sárga is, de csak csokorban.
6173477	eng	Sami made some money from a black market business.
6173486	eng	Sami was a tall slender white man.
6174486	hun	Télen ugyanolyan csodásnak találom az erdőt, mint nyáron: olyan fehér és nyugodt, mintha aludna és szépet álmodna.
6192324	eng	No, the houses in my village aren't tall, but the gardens are big.
6211333	eng	Mary wore a white miniskirt.
6211489	eng	The liberals of the nineteen-thirties were diverse, but they had a common vision. They accepted democracy, the free market, and capitalism. However, they thought that unless the market was not corrected or ameliorated, there would be child labor, neglect of the elderly, dangerous and harmful consumer goods, monopolies squeezing people out of business and forcing down wages — in short, there would be the horror of Great Britain's Industrial Revolution before the British began passing social legislation.
6211541	eng	Have you not heard, sir, that the Dragon with the Seven Heads has been eating up a pure maiden every month? And now he demands that the princess herself shall be delivered up to him this day. That is why the town is draped in black and we are all so gloomy.
6211606	eng	Once upon a time there lived in a certain village a little country girl, the prettiest creature that ever was seen.
6211752	eng	Every one answered according as they had heard. Some said that it was an old haunted castle, others that all the witches of the country held their midnight revels there, but the common opinion was that it was an ogre's dwelling, and that he carried to it all the little children he could catch, so as to eat them up at his leisure, without any one being able to follow him, for he alone had the power to make his way through the wood.
6212387	eng	The young folks now often shared their milk and wine, and made a common meal of the food which they had brought from home as provision for the day; and the sheep might sooner have been seen to disperse and browse apart, than Daphnis to separate himself from Chloe.
6212388	eng	Mitylene is a beautiful and extensive city of Lesbos intersected by various channels of the sea flowing through and around it, and adorned with bridges of polished white stone. You might imagine on beholding it that it was a collection of islets rather than a city.
6212400	eng	His locks were as black as ebony and fell upon his neck which the sun had tanned; but one might have imagined that it was the shadow of his hair that thus darkened the colour of his skin.
6212435	eng	My skin is as white as milk, my hair as golden as ripe wheat; I am as fresh as the leaves in spring.
6212513	eng	Chloe compared the black hair of Daphnis to myrtle-berries; while he likened her cheeks to apples where the white is suffused with red.
6212542	eng	Such were the delights which summer brought them, but when the autumn came, and the black grapes were covered with a thick bloom, some pirates of Tyre, who had put to sea in a Carian barque, so that they might not be taken for foreigners, approached the coast, and landed, armed with swords and bucklers.
6212584	eng	When the funeral was over Chloe led Daphnis to the grotto of the Nymphs where she assisted him in his ablutions, and then for the first time in his presence she washed her own white polished form which needed no bath, however, to enhance its loveliness.
6212631	eng	His complexion was as white as milk, his hair ruddy like flames, while his countenance shone as if it had just been washed.
6212709	eng	I am, and always have been very careful of my goats, and no one in the village can say that a goat of mine ever browsed in his garden, or devoured any of his sprouting vines.
6213341	eng	Here and there were lofty vines, thickly laden with clusters and climbing up the pear and apple trees, whose own fruit ripened beside the black grapes.
6214662	eng	The police officer found a white powder in the glove compartment.
6221025	eng	Tom has black hair, too.
6221026	eng	Tom has black hair as well.
6221778	eng	Tom and I both have black hair.
6221779	eng	Both Tom and I have black hair.
6223866	eng	Tom and I are both wearing black today.
6223867	eng	Both Tom and I are wearing black today.
6224152	eng	Tom and I were both wearing black coats.
6224153	eng	Both Tom and I were wearing black coats.
6231262	eng	Do you really believe that black cats cause bad luck?
